edge_id,realworld_edge_id,u,v,key,routeable_vehicle_highway,highway_raw,highway_class,highway_evidence_class,length_m,length_evidence_class,maxspeed_raw,observed_maxspeed_kph,speed_kph_used,speed_evidence_class,lanes_raw,lane_count,lane_evidence_class,capacity_raw,capacity_proxy_veh_per_hr,lane_based_capacity_candidate_veh_per_hr,lane_based_capacity_evidence_class,capacity_evidence_class,free_flow_time_min,free_flow_time_evidence_class,base_disruption_raw,base_disruption_probability,base_disruption_evidence_class,benchmark_travel_time_min,benchmark_source_label,benchmark_snapshot_path,benchmark_evidence_class,attribute_assumptions,weak_for_final_claim,evidence_status,claim_boundary
'1809573312'->'1809573314':0:osm:169796669,osm:169796669,1809573312,1809573314,0,true,residential,residential,OSM-derived,15.297382,OSM-derived,,,30,expert proxy,,,expert proxy,,400,,,expert proxy,0.030595,expert proxy,,0.04,sensitivity-only,,,,,speed_kph;capacity;base_p_fail,true,weak_for_final_claim,"Edge-level road-attribute evidence table; not reviewed road calibration, traffic assignment validation, graph-scale acceptance, or operational routing evidence."
'1809573313'->'1809573272':0:osm:169796677,osm:169796677,1809573313,1809573272,0,true,residential,residential,OSM-derived,5.916577,OSM-derived,,,30,expert proxy,,,expert proxy,,400,,,expert proxy,0.011833,expert proxy,,0.04,sensitivity-only,,,,,speed_kph;capacity;base_p_fail,true,weak_for_final_claim,"Edge-level road-attribute evidence table; not reviewed road calibration, traffic assignment validation, graph-scale acceptance, or operational routing evidence."
'1809573313'->'1809573287':0:osm:169796677,osm:169796677,1809573313,1809573287,0,true,residential,residential,OSM-derived,7.9465,OSM-derived,,,30,expert proxy,,,expert proxy,,400,,,expert proxy,0.015893,expert proxy,,0.04,sensitivity-only,,,,,speed_kph;capacity;base_p_fail,true,weak_for_final_claim,"Edge-level road-attribute evidence table; not reviewed road calibration, traffic assignment validation, graph-scale acceptance, or operational routing evidence."
'1809573314'->'1809573260':0:osm:169796669,osm:169796669,1809573314,1809573260,0,true,residential,residential,OSM-derived,7.427334,OSM-derived,,,30,expert proxy,,,expert proxy,,400,,,expert proxy,0.014855,expert proxy,,0.04,sensitivity-only,,,,,speed_kph;capacity;base_p_fail,true,weak_for_final_claim,"Edge-level road-attribute evidence table; not reviewed road calibration, traffic assignment validation, graph-scale acceptance, or operational routing evidence."
'1809573314'->'1809573312':0:osm:169796669,osm:169796669,1809573314,1809573312,0,true,residential,residential,OSM-derived,15.297382,OSM-derived,,,30,expert proxy,,,expert proxy,,400,,,expert proxy,0.030595,expert proxy,,0.04,sensitivity-only,,,,,speed_kph;capacity;base_p_fail,true,weak_for_final_claim,"Edge-level road-attribute evidence table; not reviewed road calibration, traffic assignment validation, graph-scale acceptance, or operational routing evidence."
'1809573315'->'1809573271':0:osm:169796673,osm:169796673,1809573315,1809573271,0,true,residential,residential,OSM-derived,6.57452,OSM-derived,,,30,expert proxy,,,expert proxy,,400,,,expert proxy,0.013149,expert proxy,,0.04,sensitivity-only,,,,,speed_kph;capacity;base_p_fail,true,weak_for_final_claim,"Edge-level road-attribute evidence table; not reviewed road calibration, traffic assignment validation, graph-scale acceptance, or operational routing evidence."
'1809573315'->'1809573298':0:osm:169796673,osm:169796673,1809573315,1809573298,0,true,residential,residential,OSM-derived,6.904683,OSM-derived,,,30,expert proxy,,,expert proxy,,400,,,expert proxy,0.013809,expert proxy,,0.04,sensitivity-only,,,,,speed_kph;capacity;base_p_fail,true,weak_for_final_claim,"Edge-level road-attribute evidence table; not reviewed road calibration, traffic assignment validation, graph-scale acceptance, or operational routing evidence."
'1809573316'->'1809573279':0:osm:169796670,osm:169796670,1809573316,1809573279,0,true,residential,residential,OSM-derived,7.658623,OSM-derived,,,30,expert proxy,,,expert proxy,,400,,,expert proxy,0.015317,expert proxy,,0.04,sensitivity-only,,,,,speed_kph;capacity;base_p_fail,true,weak_for_final_claim,"Edge-level road-attribute evidence table; not reviewed road calibration, traffic assignment validation, graph-scale acceptance, or operational routing evidence."
'1809573316'->'2912275820':0:osm:169796670,osm:169796670,1809573316,2912275820,0,true,residential,residential,OSM-derived,92.332307,OSM-derived,,,30,expert proxy,,,expert proxy,,400,,,expert proxy,0.184665,expert proxy,,0.04,sensitivity-only,,,,,speed_kph;capacity;base_p_fail,true,weak_for_final_claim,"Edge-level road-attribute evidence table; not reviewed road calibration, traffic assignment validation, graph-scale acceptance, or operational routing evidence."
'1809573830'->'1809573835':0:osm:239515175,osm:239515175,1809573830,1809573835,0,true,residential,residential,OSM-derived,124.548883,OSM-derived,,,30,expert proxy,,,expert proxy,,400,,,expert proxy,0.249098,expert proxy,,0.04,sensitivity-only,,,,,speed_kph;capacity;base_p_fail,true,weak_for_final_claim,"Edge-level road-attribute evidence table; not reviewed road calibration, traffic assignment validation, graph-scale acceptance, or operational routing evidence."
'1809573830'->'1809573849':0:osm:369920717,osm:369920717,1809573830,1809573849,0,true,residential,residential,OSM-derived,39.572077,OSM-derived,,,30,expert proxy,,,expert proxy,,400,,,expert proxy,0.079144,expert proxy,,0.04,sensitivity-only,,,,,speed_kph;capacity;base_p_fail,true,weak_for_final_claim,"Edge-level road-attribute evidence table; not reviewed road calibration, traffic assignment validation, graph-scale acceptance, or operational routing evidence."
'1809573830'->'1809573860':0:osm:239515175,osm:239515175,1809573830,1809573860,0,true,residential,residential,OSM-derived,50.555948,OSM-derived,,,30,expert proxy,,,expert proxy,,400,,,expert proxy,0.101112,expert proxy,,0.04,sensitivity-only,,,,,speed_kph;capacity;base_p_fail,true,weak_for_final_claim,"Edge-level road-attribute evidence table; not reviewed road calibration, traffic assignment validation, graph-scale acceptance, or operational routing evidence."
'1809573831'->'1809573855':0:osm:369922270,osm:369922270,1809573831,1809573855,0,true,residential,residential,OSM-derived,37.642476,OSM-derived,,,30,expert proxy,,,expert proxy,,400,,,expert proxy,0.075285,expert proxy,,0.04,sensitivity-only,,,,,speed_kph;capacity;base_p_fail,true,weak_for_final_claim,"Edge-level road-attribute evidence table; not reviewed road calibration, traffic assignment validation, graph-scale acceptance, or operational routing evidence."
'1809573831'->'4690725742':0:osm:169796732,osm:169796732,1809573831,4690725742,0,true,residential,residential,OSM-derived,86.236222,OSM-derived,,,30,expert proxy,,,expert proxy,,400,,,expert proxy,0.172472,expert proxy,,0.04,sensitivity-only,,,,,speed_kph;capacity;base_p_fail,true,weak_for_final_claim,"Edge-level road-attribute evidence table; not reviewed road calibration, traffic assignment validation, graph-scale acceptance, or operational routing evidence."
'1809573831'->'4690725747':0:osm:369922270,osm:369922270,1809573831,4690725747,0,true,residential,residential,OSM-derived,0.152366,OSM-derived,,,30,expert proxy,,,expert proxy,,400,,,expert proxy,0.000305,expert proxy,,0.04,sensitivity-only,,,,,speed_kph;capacity;base_p_fail,true,weak_for_final_claim,"Edge-level road-attribute evidence table; not reviewed road calibration, traffic assignment validation, graph-scale acceptance, or operational routing evidence."
'1809573833'->'1809573835':0:osm:169796729,osm:169796729,1809573833,1809573835,0,true,residential,residential,OSM-derived,46.057728,OSM-derived,,,30,expert proxy,,,expert proxy,,400,,,expert proxy,0.092115,expert proxy,,0.04,sensitivity-only,,,,,speed_kph;capacity;base_p_fail,true,weak_for_final_claim,"Edge-level road-attribute evidence table; not reviewed road calibration, traffic assignment validation, graph-scale acceptance, or operational routing evidence."
'1809573833'->'1809573846':0:osm:169796728,osm:169796728,1809573833,1809573846,0,true,residential,residential,OSM-derived,19.30883,OSM-derived,,,30,expert proxy,,,expert proxy,,400,,,expert proxy,0.038618,expert proxy,,0.04,sensitivity-only,,,,,speed_kph;capacity;base_p_fail,true,weak_for_final_claim,"Edge-level road-attribute evidence table; not reviewed road calibration, traffic assignment validation, graph-scale acceptance, or operational routing evidence."
'1809573833'->'1809573849':0:osm:169796728,osm:169796728,1809573833,1809573849,0,true,residential,residential,OSM-derived,126.720011,OSM-derived,,,30,expert proxy,,,expert proxy,,400,,,expert proxy,0.25344,expert proxy,,0.04,sensitivity-only,,,,,speed_kph;capacity;base_p_fail,true,weak_for_final_claim,"Edge-level road-attribute evidence table; not reviewed road calibration, traffic assignment validation, graph-scale acceptance, or operational routing evidence."
'1809573835'->'1809571551':0:osm:239515175,osm:239515175,1809573835,1809571551,0,true,residential,residential,OSM-derived,21.528012,OSM-derived,,,30,expert proxy,,,expert proxy,,400,,,expert proxy,0.043056,expert proxy,,0.04,sensitivity-only,,,,,speed_kph;capacity;base_p_fail,true,weak_for_final_claim,"Edge-level road-attribute evidence table; not reviewed road calibration, traffic assignment validation, graph-scale acceptance, or operational routing evidence."
'1809573835'->'1809573830':0:osm:239515175,osm:239515175,1809573835,1809573830,0,true,residential,residential,OSM-derived,124.548883,OSM-derived,,,30,expert proxy,,,expert proxy,,400,,,expert proxy,0.249098,expert proxy,,0.04,sensitivity-only,,,,,speed_kph;capacity;base_p_fail,true,weak_for_final_claim,"Edge-level road-attribute evidence table; not reviewed road calibration, traffic assignment validation, graph-scale acceptance, or operational routing evidence."
'1809573835'->'1809573833':0:osm:169796729,osm:169796729,1809573835,1809573833,0,true,residential,residential,OSM-derived,46.057728,OSM-derived,,,30,expert proxy,,,expert proxy,,400,,,expert proxy,0.092115,expert proxy,,0.04,sensitivity-only,,,,,speed_kph;capacity;base_p_fail,true,weak_for_final_claim,"Edge-level road-attribute evidence table; not reviewed road calibration, traffic assignment validation, graph-scale acceptance, or operational routing evidence."
'1809573837'->'1809573860':0:osm:169796732,osm:169796732,1809573837,1809573860,0,true,residential,residential,OSM-derived,76.642318,OSM-derived,,,30,expert proxy,,,expert proxy,,400,,,expert proxy,0.153285,expert proxy,,0.04,sensitivity-only,,,,,speed_kph;capacity;base_p_fail,true,weak_for_final_claim,"Edge-level road-attribute evidence table; not reviewed road calibration, traffic assignment validation, graph-scale acceptance, or operational routing evidence."
'1809573837'->'4187682405':0:osm:369920714,osm:369920714,1809573837,4187682405,0,true,residential,residential,OSM-derived,50.522345,OSM-derived,,,30,expert proxy,,,expert proxy,,400,,,expert proxy,0.101045,expert proxy,,0.04,sensitivity-only,,,,,speed_kph;capacity;base_p_fail,true,weak_for_final_claim,"Edge-level road-attribute evidence table; not reviewed road calibration, traffic assignment validation, graph-scale acceptance, or operational routing evidence."
'1809573839'->'1809573308':0:osm:369922257,osm:369922257,1809573839,1809573308,0,true,residential,residential,OSM-derived,39.22169,OSM-derived,,,30,expert proxy,,,expert proxy,,400,,,expert proxy,0.078443,expert proxy,,0.04,sensitivity-only,,,,,speed_kph;capacity;base_p_fail,true,weak_for_final_claim,"Edge-level road-attribute evidence table; not reviewed road calibration, traffic assignment validation, graph-scale acceptance, or operational routing evidence."
'1809573839'->'1809573840':0:osm:169796731,osm:169796731,1809573839,1809573840,0,true,residential,residential,OSM-derived,53.094074,OSM-derived,,,30,expert proxy,,,expert proxy,,400,,,expert proxy,0.106188,expert proxy,,0.04,sensitivity-only,,,,,speed_kph;capacity;base_p_fail,true,weak_for_final_claim,"Edge-level road-attribute evidence table; not reviewed road calibration, traffic assignment validation, graph-scale acceptance, or operational routing evidence."
'1809573839'->'4658457662':0:osm:369922257,osm:369922257,1809573839,4658457662,0,true,residential,residential,OSM-derived,1.027649,OSM-derived,,,30,expert proxy,,,expert proxy,,400,,,expert proxy,0.002055,expert proxy,,0.04,sensitivity-only,,,,,speed_kph;capacity;base_p_fail,true,weak_for_final_claim,"Edge-level road-attribute evidence table; not reviewed road calibration, traffic assignment validation, graph-scale acceptance, or operational routing evidence."
'1809573840'->'1809573256':0:osm:169796731,osm:169796731,1809573840,1809573256,0,true,residential,residential,OSM-derived,11.836433,OSM-derived,,,30,expert proxy,,,expert proxy,,400,,,expert proxy,0.023673,expert proxy,,0.04,sensitivity-only,,,,,speed_kph;capacity;base_p_fail,true,weak_for_final_claim,"Edge-level road-attribute evidence table; not reviewed road calibration, traffic assignment validation, graph-scale acceptance, or operational routing evidence."
'1809573840'->'1809573839':0:osm:169796731,osm:169796731,1809573840,1809573839,0,true,residential,residential,OSM-derived,53.094074,OSM-derived,,,30,expert proxy,,,expert proxy,,400,,,expert proxy,0.106188,expert proxy,,0.04,sensitivity-only,,,,,speed_kph;capacity;base_p_fail,true,weak_for_final_claim,"Edge-level road-attribute evidence table; not reviewed road calibration, traffic assignment validation, graph-scale acceptance, or operational routing evidence."
'1809573840'->'4187682404':0:osm:169796730,osm:169796730,1809573840,4187682404,0,true,residential,residential,OSM-derived,32.949468,OSM-derived,,,30,expert proxy,,,expert proxy,,400,,,expert proxy,0.065899,expert proxy,,0.04,sensitivity-only,,,,,speed_kph;capacity;base_p_fail,true,weak_for_final_claim,"Edge-level road-attribute evidence table; not reviewed road calibration, traffic assignment validation, graph-scale acceptance, or operational routing evidence."
'1809573841'->'1809573847':0:osm:369920708,osm:369920708,1809573841,1809573847,0,true,residential,residential,OSM-derived,89.194752,OSM-derived,,,30,expert proxy,,,expert proxy,,400,,,expert proxy,0.17839,expert proxy,,0.04,sensitivity-only,,,,,speed_kph;capacity;base_p_fail,true,weak_for_final_claim,"Edge-level road-attribute evidence table; not reviewed road calibration, traffic assignment validation, graph-scale acceptance, or operational routing evidence."
'1809573841'->'4187682405':0:osm:369920717,osm:369920717,1809573841,4187682405,0,true,residential,residential,OSM-derived,37.747656,OSM-derived,,,30,expert proxy,,,expert proxy,,400,,,expert proxy,0.075495,expert proxy,,0.04,sensitivity-only,,,,,speed_kph;capacity;base_p_fail,true,weak_for_final_claim,"Edge-level road-attribute evidence table; not reviewed road calibration, traffic assignment validation, graph-scale acceptance, or operational routing evidence."
'1809573841'->'4659462897':0:osm:169796724,osm:169796724,1809573841,4659462897,0,true,residential,residential,OSM-derived,32.349233,OSM-derived,,,30,expert proxy,,,expert proxy,,400,,,expert proxy,0.064698,expert proxy,,0.04,sensitivity-only,,,,,speed_kph;capacity;base_p_fail,true,weak_for_final_claim,"Edge-level road-attribute evidence table; not reviewed road calibration, traffic assignment validation, graph-scale acceptance, or operational routing evidence."
