u,v,key,realworld_edge_id,osmid,highway,length_m,routeable_vehicle_highway,geometry_present,source
10103111278,10103111273,0,osm:1104062467,1104062467,footway,3.763090,false,false,osm_overpass
10103111278,10103111274,0,osm:1104062467,1104062467,footway,1.696811,false,false,osm_overpass
10103111279,10103111205,0,osm:1104062441,1104062441,footway,16.512691,false,false,osm_overpass
10103111279,10103111277,0,osm:1104062441,1104062441,footway,4.550563,false,false,osm_overpass
10103111280,10103111205,0,osm:1104062441,1104062441,footway,21.173230,false,false,osm_overpass
10103111281,10103111277,0,osm:1104062441,1104062441,footway,2.908806,false,false,osm_overpass
10103111281,10103111282,0,osm:1104062441,1104062441,footway,2.983560,false,false,osm_overpass
10103111282,10103111281,0,osm:1104062441,1104062441,footway,2.983560,false,false,osm_overpass
10103111282,10103111283,0,osm:1104062441,1104062441,footway,4.397497,false,false,osm_overpass
10103111283,10103111282,0,osm:1104062441,1104062441,footway,4.397497,false,false,osm_overpass
10103111283,10103111284,0,osm:1104062441,1104062441,footway,5.436630,false,false,osm_overpass
10103111284,10103111283,0,osm:1104062441,1104062441,footway,5.436630,false,false,osm_overpass
10103111284,10103111285,0,osm:1104062441,1104062441,footway,4.405648,false,false,osm_overpass
10103111285,10103111284,0,osm:1104062441,1104062441,footway,4.405648,false,false,osm_overpass
10103111285,10103111286,0,osm:1104062441,1104062441,footway,8.233419,false,false,osm_overpass
10103111286,10103111285,0,osm:1104062441,1104062441,footway,8.233419,false,false,osm_overpass
10103111286,10103111287,0,osm:1104062441,1104062441,footway,4.075422,false,false,osm_overpass
10103111287,10103111286,0,osm:1104062441,1104062441,footway,4.075422,false,false,osm_overpass
10103111287,10103111288,0,osm:1104062441,1104062441,footway,2.548171,false,false,osm_overpass
10103111288,10103111287,0,osm:1104062441,1104062441,footway,2.548171,false,false,osm_overpass
10103111288,10103111289,0,osm:1104062441,1104062441,footway,2.904125,false,false,osm_overpass
10103111289,10103111288,0,osm:1104062441,1104062441,footway,2.904125,false,false,osm_overpass
10103111289,10103111290,0,osm:1104062441,1104062441,footway,3.287785,false,false,osm_overpass
10103111290,10103111289,0,osm:1104062441,1104062441,footway,3.287785,false,false,osm_overpass
10103111290,10103111291,0,osm:1104062441,1104062441,footway,3.258106,false,false,osm_overpass
10103111291,10103111290,0,osm:1104062441,1104062441,footway,3.258106,false,false,osm_overpass
10103111291,10103111292,0,osm:1104062441,1104062441,footway,2.833413,false,false,osm_overpass
10103111292,10103111291,0,osm:1104062441,1104062441,footway,2.833413,false,false,osm_overpass
10103111292,10103111293,0,osm:1104062441,1104062441,footway,51.233927,false,false,osm_overpass
10103111293,10103111038,0,osm:1104062441,1104062441,footway,59.500600,false,false,osm_overpass
10103111293,10103111138,0,osm:1104062468,1104062468,footway,26.968102,false,false,osm_overpass
10103111293,10103111292,0,osm:1104062441,1104062441,footway,51.233927,false,false,osm_overpass
10103111389,10103111126,0,osm:1104062451,1104062451,service,1.083411,false,false,osm_overpass
10103111389,10103111181,0,osm:1104062455,1104062455,footway,26.290682,false,false,osm_overpass
10103111389,10103111390,0,osm:1104062455,1104062455,footway,11.215170,false,false,osm_overpass
10103111390,10103111141,0,osm:1104062452,1104062452,service,0.960810,false,false,osm_overpass
10103111390,10103111182,0,osm:1104062455,1104062455,footway,90.517176,false,false,osm_overpass
10103111390,10103111389,0,osm:1104062455,1104062455,footway,11.215170,false,false,osm_overpass
10138989606,1805727470,0,osm:418204520,418204520,residential,29.826567,true,false,osm_overpass
10138989606,6777176737,0,osm:418204520,418204520,residential,34.623446,true,false,osm_overpass
10147154135,1744159529,0,osm:596546874,596546874,cycleway,31.721917,false,false,osm_overpass
10147154135,9825373882,0,osm:596546874,596546874,cycleway,27.474697,false,false,osm_overpass
10147154136,1744159524,0,osm:596546874,596546874,cycleway,28.420197,false,false,osm_overpass
10147154136,2494392947,0,osm:596546874,596546874,cycleway,50.750137,false,false,osm_overpass
10147154137,1744159519,0,osm:596546874,596546874,cycleway,9.690839,false,false,osm_overpass
10147154137,9825373876,0,osm:596546874,596546874,cycleway,34.116270,false,false,osm_overpass
10147169341,1855170638,0,osm:596546874,596546874,cycleway,31.152192,false,false,osm_overpass
10147169341,6705591143,0,osm:596546874,596546874,cycleway,16.558633,false,false,osm_overpass
1019335963,1019335998,0,osm:87646589,87646589,tertiary,12.006202,true,false,osm_overpass
1019335963,1430635452,0,osm:87646589,87646589,tertiary,36.404817,true,false,osm_overpass
1019335998,1019335963,0,osm:87646589,87646589,tertiary,12.006202,true,false,osm_overpass
1019335998,12747226234,0,osm:87646589,87646589,tertiary,9.087083,true,false,osm_overpass
1019336001,1019336032,0,osm:87646589,87646589,tertiary,77.247298,true,false,osm_overpass
1019336001,12747226234,0,osm:87646589,87646589,tertiary,9.903504,true,false,osm_overpass
1019336032,1019336001,0,osm:87646589,87646589,tertiary,77.247298,true,false,osm_overpass
10215550333,734690812,0,osm:218857637,218857637,secondary,4.201252,true,false,osm_overpass
10215550334,732438391,0,osm:70998435,70998435,secondary,10.807951,true,false,osm_overpass
10215550347,765071226,0,osm:218857637,218857637,secondary,36.871978,true,false,osm_overpass
10215550348,7502610767,0,osm:70998435,70998435,secondary,1.934997,true,false,osm_overpass
10580120924,11730415859,0,osm:70986636,70986636,primary,6.098103,true,false,osm_overpass
10580120924,5260056178,0,osm:544143926,544143926,footway,4.005934,false,false,osm_overpass
10580120924,8969922165,0,osm:544143926,544143926,footway,16.745626,false,false,osm_overpass
10580120925,5260056179,0,osm:544143926,544143926,footway,18.254386,false,false,osm_overpass
10580120925,7461927961,0,osm:981596875,981596875,primary,58.725571,true,false,osm_overpass
10580120925,8969922165,0,osm:544143926,544143926,footway,7.349952,false,false,osm_overpass
10580120926,436866935,0,osm:981596876,981596876,primary,68.643344,true,false,osm_overpass
10580120926,5260056175,0,osm:544143923,544143923,cycleway,5.872193,false,false,osm_overpass
10580120926,8969922168,0,osm:544143923,544143923,cycleway,17.602602,false,false,osm_overpass
10580120935,13619419952,0,osm:70986689,70986689,primary,6.396756,true,false,osm_overpass
10580120935,5260056183,0,osm:544143929,544143929,footway,4.986613,false,false,osm_overpass
10580120935,5260056184,0,osm:544143929,544143929,footway,15.243804,false,false,osm_overpass
10580120936,11708088801,0,osm:544143928,544143928,footway,7.910699,false,false,osm_overpass
10580120936,1784812286,0,osm:70986636,70986636,primary,27.790256,true,false,osm_overpass
10580120936,5260056183,0,osm:544143928,544143928,footway,15.722465,false,false,osm_overpass
10580165414,1809570753,0,osm:418335466,418335466,residential,44.280127,true,false,osm_overpass
10580165414,1809570758,0,osm:418335466,418335466,residential,29.997384,true,false,osm_overpass
10657507155,10657507156,0,osm:1145100664,1145100664,footway,10.571378,false,false,osm_overpass
10657507155,10657507174,0,osm:1145100666,1145100666,footway,20.497075,false,false,osm_overpass
10657507155,5260056644,0,osm:1145100664,1145100664,footway,27.588341,false,false,osm_overpass
10657507156,10657507155,0,osm:1145100664,1145100664,footway,10.571378,false,false,osm_overpass
10657507156,10657507157,0,osm:1145100664,1145100664,footway,14.204420,false,false,osm_overpass
10657507157,10657507156,0,osm:1145100664,1145100664,footway,14.204420,false,false,osm_overpass
10657507157,10657507158,0,osm:1145100664,1145100664,footway,10.805748,false,false,osm_overpass
10657507158,10657507157,0,osm:1145100664,1145100664,footway,10.805748,false,false,osm_overpass
10657507158,10657507159,0,osm:1145100664,1145100664,footway,16.333050,false,false,osm_overpass
10657507159,10657507158,0,osm:1145100664,1145100664,footway,16.333050,false,false,osm_overpass
10657507159,10657507160,0,osm:1145100664,1145100664,footway,17.386555,false,false,osm_overpass
10657507160,10657507159,0,osm:1145100664,1145100664,footway,17.386555,false,false,osm_overpass
10657507160,10657507161,0,osm:1145100664,1145100664,footway,23.210105,false,false,osm_overpass
10657507161,10657507160,0,osm:1145100664,1145100664,footway,23.210105,false,false,osm_overpass
10657507161,10657507162,0,osm:1145100664,1145100664,footway,14.431465,false,false,osm_overpass
10657507162,10657507161,0,osm:1145100664,1145100664,footway,14.431465,false,false,osm_overpass
10657507162,10657507163,0,osm:1145100664,1145100664,footway,11.154512,false,false,osm_overpass
10657507163,10657507162,0,osm:1145100664,1145100664,footway,11.154512,false,false,osm_overpass
10657507163,10657507164,0,osm:1145100664,1145100664,footway,23.081679,false,false,osm_overpass
10657507164,10657507163,0,osm:1145100664,1145100664,footway,23.081679,false,false,osm_overpass
10657507164,10657507165,0,osm:1145100664,1145100664,footway,12.826514,false,false,osm_overpass
10657507165,10657507164,0,osm:1145100664,1145100664,footway,12.826514,false,false,osm_overpass
10657507165,10657507166,0,osm:1145100664,1145100664,footway,8.045411,false,false,osm_overpass
10657507166,10657507165,0,osm:1145100664,1145100664,footway,8.045411,false,false,osm_overpass
10657507166,10657507167,0,osm:1145100664,1145100664,footway,19.753864,false,false,osm_overpass
10657507167,10657507166,0,osm:1145100664,1145100664,footway,19.753864,false,false,osm_overpass
10657507167,10657507168,0,osm:1145100664,1145100664,footway,12.590318,false,false,osm_overpass
10657507168,10657507167,0,osm:1145100664,1145100664,footway,12.590318,false,false,osm_overpass
10657507168,10657507169,0,osm:1145100664,1145100664,footway,10.294500,false,false,osm_overpass
10657507169,10657507168,0,osm:1145100664,1145100664,footway,10.294500,false,false,osm_overpass
10657507169,10657507170,0,osm:1145100665,1145100665,footway,13.303427,false,false,osm_overpass
10657507170,10657507169,0,osm:1145100665,1145100665,footway,13.303427,false,false,osm_overpass
10657507170,10657507171,0,osm:1145100665,1145100665,footway,14.250185,false,false,osm_overpass
10657507171,10657507170,0,osm:1145100665,1145100665,footway,14.250185,false,false,osm_overpass
10657507171,10657507172,0,osm:1145100665,1145100665,footway,39.593597,false,false,osm_overpass
10657507171,10657507173,0,osm:1145100666,1145100666,footway,18.865965,false,false,osm_overpass
10657507172,10657507171,0,osm:1145100665,1145100665,footway,39.593597,false,false,osm_overpass
10657507173,10657507171,0,osm:1145100666,1145100666,footway,18.865965,false,false,osm_overpass
10657507173,10657507174,0,osm:1145100666,1145100666,footway,28.422278,false,false,osm_overpass
10657507174,10657507155,0,osm:1145100666,1145100666,footway,20.497075,false,false,osm_overpass
10657507174,10657507173,0,osm:1145100666,1145100666,footway,28.422278,false,false,osm_overpass
10682642861,10682642862,0,osm:1148150298,1148150298,footway,28.913684,false,false,osm_overpass
10682642862,10682642861,0,osm:1148150298,1148150298,footway,28.913684,false,false,osm_overpass
10777963309,5273854549,0,osm:59097446,59097446,secondary,23.971426,true,false,osm_overpass
10777963309,6546731632,0,osm:908242253,908242253,primary,29.176148,true,false,osm_overpass
10777963309,999136632,0,osm:516725205,516725205,secondary,16.327477,true,false,osm_overpass
10777963310,10777963309,0,osm:1424750210,1424750210,primary,6.313601,true,false,osm_overpass
10833087498,10833087499,0,osm:1164785291,1164785291,footway,8.043291,false,false,osm_overpass
10833087498,10833309632,0,osm:1164785291,1164785291,footway,22.290245,false,false,osm_overpass
10833087499,10833087498,0,osm:1164785291,1164785291,footway,8.043291,false,false,osm_overpass
10833087499,10833087502,0,osm:651692559,651692559,footway,20.642506,false,false,osm_overpass
10833087499,10833309628,0,osm:651692559,651692559,footway,5.734955,false,false,osm_overpass
10833087500,10833087503,0,osm:651692559,651692559,footway,15.316132,false,false,osm_overpass
10833087500,10833087504,0,osm:651692559,651692559,footway,14.175736,false,false,osm_overpass
10833087500,5260056715,0,osm:1164785292,1164785292,footway,23.669426,false,false,osm_overpass
10833087501,2120559433,0,osm:1238812698,1238812698,secondary,28.204380,true,false,osm_overpass
10833087501,436862963,0,osm:1282088178,1282088178,secondary,25.173137,true,false,osm_overpass
10833087502,10833087499,0,osm:651692559,651692559,footway,20.642506,false,false,osm_overpass
10833087502,10833087503,0,osm:651692559,651692559,footway,23.490927,false,false,osm_overpass
10833087503,10833087500,0,osm:651692559,651692559,footway,15.316132,false,false,osm_overpass
10833087503,10833087502,0,osm:651692559,651692559,footway,23.490927,false,false,osm_overpass
10833087504,10833087500,0,osm:651692559,651692559,footway,14.175736,false,false,osm_overpass
10833087504,2120559450,0,osm:651692559,651692559,footway,27.971216,false,false,osm_overpass
10833309605,6110755665,0,osm:1238812697,1238812697,residential,25.386441,true,false,osm_overpass
10833309606,10833309607,0,osm:1164785294,1164785294,footway,18.030355,false,false,osm_overpass
10833309606,10833309624,0,osm:1164785298,1164785298,footway,11.849791,false,false,osm_overpass
10833309606,2120559428,0,osm:1164785298,1164785298,footway,1.629913,false,false,osm_overpass
10833309607,10833309606,0,osm:1164785294,1164785294,footway,18.030355,false,false,osm_overpass
10833309607,10833309608,0,osm:1164785294,1164785294,footway,18.395893,false,false,osm_overpass
10833309607,1850654921,0,osm:172059022,172059022,secondary,48.732967,true,false,osm_overpass
10833309608,10833309607,0,osm:1164785294,1164785294,footway,18.395893,false,false,osm_overpass
10833309608,10833309630,0,osm:1164785294,1164785294,footway,2.324850,false,false,osm_overpass
10833309608,2120559431,0,osm:202072525,202072525,secondary,15.683526,true,false,osm_overpass
10833309609,11897984832,0,osm:1282088177,1282088177,secondary,179.386883,true,false,osm_overpass
10833309609,4190916071,0,osm:1282088177,1282088177,secondary,9.566566,true,false,osm_overpass
10833309609,5260056713,0,osm:544144078,544144078,footway,8.585143,false,false,osm_overpass
10833309609,5260056714,0,osm:544144078,544144078,footway,9.933987,false,false,osm_overpass
10833309613,10833309615,0,osm:1164785296,1164785296,footway,7.852934,false,false,osm_overpass
10833309613,2477229068,0,osm:867821845,867821845,tertiary,108.040988,true,false,osm_overpass
10833309613,436859341,0,osm:867821845,867821845,tertiary,7.959609,true,false,osm_overpass
10833309613,8944563563,0,osm:1164785296,1164785296,footway,7.679592,false,false,osm_overpass
10833309614,10833309615,0,osm:1164785296,1164785296,footway,8.109628,false,false,osm_overpass
10833309614,436859341,0,osm:37402460,37402460,residential,7.640895,true,false,osm_overpass
10833309614,4937957932,0,osm:37402460,37402460,residential,30.571169,true,false,osm_overpass
10833309614,8116819793,0,osm:1164785296,1164785296,footway,7.931222,false,false,osm_overpass
10833309615,10833309613,0,osm:1164785296,1164785296,footway,7.852934,false,false,osm_overpass
