,stnode,endnode,one_way,id,key,infra_type,Wkt,length,osm_id,geometry
100,77,2648,False,16694,edge_16694,tertiary,"LINESTRING (-21.7600759 64.1268694, -21.7596982 64.1268281, -21.7591085 64.1267824, -21.7585249 64.1267543, -21.7580523 64.1267504)",0.09976117887613634,563744771,"LINESTRING (-21.7600759 64.1268694, -21.7580523 64.1267504)"
101,78,13343,False,16732,edge_16732,service,"LINESTRING (-21.6407678 64.2994633, -21.6402367 64.2994389, -21.6399068 64.2993935, -21.6397398 64.2993397)",0.05267117329059513,568731076,"LINESTRING (-21.6407678 64.2994633, -21.6397398 64.2993397)"
102,79,10065,True,12423,edge_12423,secondary,"LINESTRING (-21.806979 64.1410093, -21.8069901 64.140333, -21.8069956 64.1397142, -21.8070017 64.1394057, -21.8070362 64.1390965, -21.807112 64.1388351, -21.8072543 64.1385383, -21.8074183 64.138323, -21.8075887 64.1381274, -21.807791 64.1379352, -21.8080287 64.1377472, -21.808207 64.1376237, -21.8082974 64.1375611, -21.8086732 64.1373491)",0.42702633551942254,182717392,"LINESTRING (-21.806979 64.1410093, -21.8086732 64.1373491)"
103,81,2301,False,3800,edge_3800,service,"LINESTRING (-21.887405 64.1277433, -21.8877338 64.1277942)",0.016990759815837114,28248177,"LINESTRING (-21.887405 64.1277433, -21.8877338 64.1277942)"
104,81,5380,False,4439,edge_4439,service,"LINESTRING (-21.887405 64.1277433, -21.8875881 64.1275296)",0.02543779386507439,30117335,"LINESTRING (-21.887405 64.1277433, -21.8875881 64.1275296)"
105,82,9911,False,749,edge_749,residential,"LINESTRING (-21.8989597 64.1373698, -21.8989167 64.1374222, -21.8978937 64.1386581)",0.15271028643839424,5079570,"LINESTRING (-21.8989597 64.1373698, -21.8978937 64.1386581)"
106,82,10931,False,6099,edge_6099,residential,"LINESTRING (-21.8989597 64.1373698, -21.8992041 64.137409)",0.012677174654661802,60872446,"LINESTRING (-21.8989597 64.1373698, -21.8992041 64.137409)"
107,84,3707,False,1590,edge_1590,tertiary,"LINESTRING (-21.797458 64.1326916, -21.7970664 64.1325588)",0.024142646611238806,8024201,"LINESTRING (-21.797458 64.1326916, -21.7970664 64.1325588)"
108,85,5170,False,14106,edge_14106,track,"LINESTRING (-21.7212808 64.3331016, -21.7214787 64.3333294, -21.721884 64.3334527, -21.7222783 64.3335002, -21.7226068 64.3335429, -21.7229354 64.3336045, -21.7230559 64.3337042, -21.723253 64.3339224)",0.14342200704374558,243682090,"LINESTRING (-21.7212808 64.3331016, -21.723253 64.3339224)"
109,85,1241,False,18889,edge_18889,primary,"LINESTRING (-21.7212808 64.3331016, -21.7202206 64.3331643, -21.7178831 64.3332934, -21.7167974 64.3333451, -21.7157032 64.3333322, -21.7122161 64.333098, -21.7108316 64.3330749, -21.7096736 64.3331276, -21.7072643 64.3333359)",0.6840536200005448,679505681,"LINESTRING (-21.7212808 64.3331016, -21.7072643 64.3333359)"
110,86,703,False,9499,edge_9499,service,"LINESTRING (-21.7517249 64.1460707, -21.7519585 64.1459423)",0.018280714363908105,120297487,"LINESTRING (-21.7517249 64.1460707, -21.7519585 64.1459423)"
111,87,12036,False,12833,edge_12833,service,"LINESTRING (-21.8306815 64.1133848, -21.8306144 64.1133098, -21.8305046 64.1131974, -21.8304 64.1131342, -21.8303736 64.1131258)",0.03289008894817512,192606616,"LINESTRING (-21.8306815 64.1133848, -21.8303736 64.1131258)"
112,88,15597,False,17470,edge_17470,secondary,"LINESTRING (-21.866328 64.2415334, -21.8668059 64.2413596)",0.030213146614759594,614040150,"LINESTRING (-21.866328 64.2415334, -21.8668059 64.2413596)"
113,89,6884,False,12890,edge_12890,residential,"LINESTRING (-21.6924764 64.1687528, -21.6927195 64.1687999, -21.6929126 64.1688642, -21.694824 64.1694806, -21.6963744 64.1699792, -21.6973378 64.1702929, -21.6974817 64.1703414)",0.30133991667481175,195750996,"LINESTRING (-21.6924764 64.1687528, -21.6974817 64.1703414)"
114,90,8164,False,3607,edge_3607,residential,"LINESTRING (-21.8154921 64.1003066, -21.8155 64.1001152)",0.021340536435492143,27277786,"LINESTRING (-21.8154921 64.1003066, -21.8155 64.1001152)"
115,90,13720,False,8799,edge_8799,service,"LINESTRING (-21.8154921 64.1003066, -21.8161086 64.1003085)",0.030058977110340966,110356063,"LINESTRING (-21.8154921 64.1003066, -21.8161086 64.1003085)"
116,92,15315,False,8141,edge_8141,residential,"LINESTRING (-21.8838054 64.1261074, -21.8837228 64.1262029, -21.8836522 64.1262846, -21.8835678 64.1263548, -21.8834201 64.1264454, -21.8832711 64.1265352, -21.8830979 64.1266218, -21.8829484 64.1266889, -21.8826849 64.1267931, -21.8823584 64.1269061, -21.8820863 64.1270037, -21.8816795 64.1271458, -21.8812909 64.1272702)",0.18156386953734377,106942521,"LINESTRING (-21.8838054 64.1261074, -21.8812909 64.1272702)"
117,92,4480,False,8172,edge_8172,residential,"LINESTRING (-21.8838054 64.1261074, -21.8834845 64.1260559)",0.016652386858956144,106952447,"LINESTRING (-21.8838054 64.1261074, -21.8834845 64.1260559)"
118,93,14213,False,15529,edge_15529,service,"LINESTRING (-21.7928523 64.1039272, -21.7927891 64.103872, -21.792753 64.1037341)",0.022355200131366257,448132313,"LINESTRING (-21.7928523 64.1039272, -21.792753 64.1037341)"
119,93,13847,False,17294,edge_17294,track,"LINESTRING (-21.7928523 64.1039272, -21.7928102 64.1041007)",0.019450183061503628,597882653,"LINESTRING (-21.7928523 64.1039272, -21.7928102 64.1041007)"
120,96,11230,False,7022,edge_7022,service,"LINESTRING (-21.9465771 64.1378836, -21.9468507 64.137804, -21.9476687 64.1381071)",0.06823738441689568,91600320,"LINESTRING (-21.9465771 64.1378836, -21.9476687 64.1381071)"
121,97,13069,True,4703,edge_4703,tertiary,"LINESTRING (-21.7801103 64.1011543, -21.7802652 64.1011966)",0.008903416666122614,34777125,"LINESTRING (-21.7801103 64.1011543, -21.7802652 64.1011966)"
122,97,4839,True,12705,edge_12705,primary,"LINESTRING (-21.7801103 64.1011543, -21.7800211 64.1012104, -21.7797895 64.1013552)",0.02731687148062346,191301582,"LINESTRING (-21.7801103 64.1011543, -21.7797895 64.1013552)"
123,98,9183,False,15500,edge_15500,residential,"LINESTRING (-21.4595036 64.2844597, -21.4602868 64.2843189, -21.461062 64.2842048, -21.4617674 64.2840908, -21.4621402 64.2840628, -21.4627357 64.2841152, -21.4631756 64.2841688, -21.4634463 64.2841996)",0.20058161707104075,441429759,"LINESTRING (-21.4595036 64.2844597, -21.4634463 64.2841996)"
124,98,12393,False,16141,edge_16141,track,"LINESTRING (-21.4595036 64.2844597, -21.4590475 64.2839368)",0.06233915735418434,516070069,"LINESTRING (-21.4595036 64.2844597, -21.4590475 64.2839368)"
125,101,3950,False,14575,edge_14575,service,"LINESTRING (-21.9163154 64.1444556, -21.9166533 64.1445188, -21.9162481 64.1449301, -21.9161979 64.1449811)",0.07399652133363259,297217012,"LINESTRING (-21.9163154 64.1444556, -21.9161979 64.1449811)"
126,102,12736,True,6269,edge_6269,service,"LINESTRING (-21.9256088 64.1373794, -21.9255897 64.1377454)",0.04081208326467164,64062279,"LINESTRING (-21.9256088 64.1373794, -21.9255897 64.1377454)"
127,102,2491,False,7034,edge_7034,service,"LINESTRING (-21.9256088 64.1373794, -21.9259397 64.1374402)",0.01747957837755046,91603210,"LINESTRING (-21.9256088 64.1373794, -21.9259397 64.1374402)"
128,103,4550,False,4644,edge_4644,service,"LINESTRING (-21.9102844 64.1247989, -21.909905 64.1248595)",0.019677831453333388,34363556,"LINESTRING (-21.9102844 64.1247989, -21.909905 64.1248595)"
129,103,2409,False,7246,edge_7246,service,"LINESTRING (-21.9102844 64.1247989, -21.9107039 64.1247302)",0.021823281603785598,92029554,"LINESTRING (-21.9102844 64.1247989, -21.9107039 64.1247302)"
130,104,2509,False,12520,edge_12520,residential,"LINESTRING (-21.6848498 64.1639539, -21.6840202 64.1643578)",0.06046460578184867,185657906,"LINESTRING (-21.6848498 64.1639539, -21.6840202 64.1643578)"
131,104,2010,False,12553,edge_12553,residential,"LINESTRING (-21.6848498 64.1639539, -21.6839993 64.1636236, -21.6827318 64.1631133)",0.13927848960860015,185657925,"LINESTRING (-21.6848498 64.1639539, -21.6827318 64.1631133)"
132,105,6536,False,437,edge_437,residential,"LINESTRING (-21.9630594 64.1435852, -21.9632665 64.1436385, -21.9634376 64.1436922, -21.964146 64.1438256, -21.9646612 64.1439379, -21.9651119 64.1440573, -21.96545 64.1441766, -21.9663516 64.1447874)",0.2153786095618539,5014099,"LINESTRING (-21.9630594 64.1435852, -21.9663516 64.1447874)"
133,105,3234,True,17726,edge_17726,tertiary,"LINESTRING (-21.9630594 64.1435852, -21.963266 64.1435562, -21.9634727 64.1434829, -21.9638241 64.1433541)",0.04586035577607272,634348765,"LINESTRING (-21.9630594 64.1435852, -21.9638241 64.1433541)"
134,109,11990,True,12928,edge_12928,secondary,"LINESTRING (-21.883861 64.1310182, -21.8839968 64.1308582)",0.019023417424891133,195986900,"LINESTRING (-21.883861 64.1310182, -21.8839968 64.1308582)"
135,109,15746,True,15844,edge_15844,trunk,"LINESTRING (-21.883861 64.1310182, -21.8841549 64.1310644, -21.8849057 64.1311826)",0.054079521805833704,497508479,"LINESTRING (-21.883861 64.1310182, -21.8849057 64.1311826)"
136,111,611,False,13343,edge_13343,service,"LINESTRING (-21.6324856 64.1855447, -21.6324192 64.1856164, -21.6317862 64.1861583, -21.6317368 64.1862116, -21.6317325 64.1862751, -21.631754 64.1863312, -21.6318398 64.1863779, -21.6321445 64.1864405, -21.6323655 64.1864713, -21.6325308 64.1864732, -21.632681 64.1864498, -21.6327668 64.1864125, -21.6328204 64.1863844, -21.6328634 64.1863424, -21.6328955 64.1862863)",0.1678930014144999,221662217,"LINESTRING (-21.6324856 64.1855447, -21.6328955 64.1862863)"
137,112,6282,False,17047,edge_17047,service,"LINESTRING (-21.4067251 64.2882485, -21.4065734 64.2883142, -21.405825 64.288853, -21.4048863 64.2894232, -21.4040923 64.2899677, -21.4027083 64.2904751, -21.4018983 64.2908242, -21.3991034 64.2919644)",0.5591503609006134,584376776,"LINESTRING (-21.4067251 64.2882485, -21.3991034 64.2919644)"
138,112,2481,False,19247,edge_19247,service,"LINESTRING (-21.4067251 64.2882485, -21.4057992 64.2877821, -21.405565 64.2876953, -21.405118 64.2876029, -21.4049136 64.2875623, -21.4046624 64.2874976, -21.4030104 64.2870432, -21.4026698 64.2868603, -21.402525 64.2867421, -21.4024313 64.2866442, -21.402376 64.2865315, -21.4020737 64.2860826, -21.4018523 64.2858813, -21.4017203 64.2857704, -21.4016692 64.2856651, -21.4016309 64.2855857, -21.4013754 64.2852328, -21.4011498 64.2851054, -21.400988 64.2849723, -21.4004983 64.2844828, -21.4001322 64.284213, -21.399932 64.2840597, -21.3995999 64.2838306, -21.3993956 64.2836292, -21.3989741 64.2834094, -21.3987654 64.2833817, -21.3985696 64.283402, -21.3984205 64.2834408, -21.3981949 64.283559)",0.7275317570225125,681499699,"LINESTRING (-21.4067251 64.2882485, -21.3981949 64.283559)"
139,114,15752,False,1846,edge_1846,residential,"LINESTRING (-21.7886318 64.1048589, -21.7887352 64.1047198)",0.016305397505207167,9675596,"LINESTRING (-21.7886318 64.1048589, -21.7887352 64.1047198)"
140,115,4126,False,342,edge_342,residential,"LINESTRING (-21.977105 64.1497435, -21.977107 64.1496515, -21.9771079 64.1496083, -21.9771135 64.1493491, -21.977115 64.1492813, -21.977117 64.1491892)",0.061795932093710766,5014005,"LINESTRING (-21.977105 64.1497435, -21.977117 64.1491892)"
141,115,3631,False,10920,edge_10920,service,"LINESTRING (-21.977105 64.1497435, -21.9770152 64.1497432, -21.975874 64.1497389)",0.05991461531705728,157546904,"LINESTRING (-21.977105 64.1497435, -21.975874 64.1497389)"
142,116,6558,False,3473,edge_3473,tertiary,"LINESTRING (-21.6581494 64.1539529, -21.6603459 64.1544156, -21.660525 64.1544841)",0.1302688820490931,26988667,"LINESTRING (-21.6581494 64.1539529, -21.660525 64.1544841)"
143,116,10854,False,15437,edge_15437,residential,"LINESTRING (-21.6581494 64.1539529, -21.6580844 64.1539409, -21.657749 64.1539034)",0.02028256099271371,437092316,"LINESTRING (-21.6581494 64.1539529, -21.657749 64.1539034)"
144,117,5664,True,842,edge_842,residential,"LINESTRING (-21.9096751 64.1269084, -21.9096533 64.1268661, -21.9095983 64.1268301, -21.9095173 64.126805, -21.9094211 64.1267943)",0.019331269730222093,5098141,"LINESTRING (-21.9096751 64.1269084, -21.9094211 64.1267943)"
145,118,15631,False,7948,edge_7948,service,"LINESTRING (-21.7851724 64.1166688, -21.7848064 64.1168415, -21.785632 64.1171536)",0.07943086753244875,105585290,"LINESTRING (-21.7851724 64.1166688, -21.785632 64.1171536)"
146,118,14243,False,7954,edge_7954,service,"LINESTRING (-21.7851724 64.1166688, -21.7852958 64.116626, -21.7854319 64.1166149, -21.7855128 64.1166242, -21.7860575 64.116849)",0.05500187600954325,105585293,"LINESTRING (-21.7851724 64.1166688, -21.7860575 64.116849)"
147,119,15488,True,8415,edge_8415,residential,"LINESTRING (-21.8840072 64.1516463, -21.883564 64.1516254, -21.8834031 64.1516043, -21.8832985 64.1515751, -21.8832207 64.1515271, -21.883159 64.1514663, -21.8830395 64.1512011)",0.08001224383501128,108058810,"LINESTRING (-21.8840072 64.1516463, -21.8830395 64.1512011)"
148,119,2939,True,9488,edge_9488,primary,"LINESTRING (-21.8840072 64.1516463, -21.8837952 64.1516594, -21.8832648 64.1516637, -21.8831095 64.151665)",0.04379647113129885,120056422,"LINESTRING (-21.8840072 64.1516463, -21.8831095 64.151665)"
149,120,1802,False,3153,edge_3153,tertiary,"LINESTRING (-21.8373819 64.1041731, -21.837099 64.1040086, -21.8368822 64.1038776, -21.8364115 64.1035753, -21.8363226 64.1035283)",0.08854275919370816,26131566,"LINESTRING (-21.8373819 64.1041731, -21.8363226 64.1035283)"
150,122,9515,False,10525,edge_10525,service,"LINESTRING (-21.7865126 64.1514631, -21.7862482 64.1514347)",0.013251256312929494,143736366,"LINESTRING (-21.7865126 64.1514631, -21.7862482 64.1514347)"
151,122,7401,False,10534,edge_10534,service,"LINESTRING (-21.7865126 64.1514631, -21.7864588 64.1515476)",0.009777133357085766,143736383,"LINESTRING (-21.7865126 64.1514631, -21.7864588 64.1515476)"
152,123,15195,True,18298,edge_18298,tertiary,"LINESTRING (-21.7023219 64.1683742, -21.7025141 64.1684561, -21.7026069 64.1684879, -21.7026974 64.1685219)",0.02461495841285623,670570632,"LINESTRING (-21.7023219 64.1683742, -21.7026974 64.1685219)"
153,123,1741,False,18299,edge_18299,tertiary,"LINESTRING (-21.7023219 64.1683742, -21.7021347 64.1683475)",0.009579052085820623,670570634,"LINESTRING (-21.7023219 64.1683742, -21.7021347 64.1683475)"
154,124,12524,False,1743,edge_1743,residential,"LINESTRING (-21.8874445 64.1200094, -21.886887 64.1200069, -21.8865386 64.1200053, -21.886406 64.1200023, -21.8860424 64.1199891, -21.8845784 64.1199231, -21.8843794 64.1199141)",0.1498395444714049,8609037,"LINESTRING (-21.8874445 64.1200094, -21.8843794 64.1199141)"
155,124,15646,False,8408,edge_8408,residential,"LINESTRING (-21.8874445 64.1200094, -21.8874365 64.1202455, -21.8874289 64.1202628)",0.028286940029932272,108006689,"LINESTRING (-21.8874445 64.1200094, -21.8874289 64.1202628)"
156,125,7510,False,1000,edge_1000,residential,"LINESTRING (-21.8520869 64.1367337, -21.8520009 64.1366486)",0.010370003222565557,5131103,"LINESTRING (-21.8520869 64.1367337, -21.8520009 64.1366486)"
157,125,6832,False,1004,edge_1004,residential,"LINESTRING (-21.8520869 64.1367337, -21.8522743 64.1367124, -21.8537121 64.1365431)",0.081938547073659,5131105,"LINESTRING (-21.8520869 64.1367337, -21.8537121 64.1365431)"
158,126,856,False,1673,edge_1673,tertiary,"LINESTRING (-21.7888667 64.1511509, -21.7888948 64.1512225, -21.7890678 64.1516601)",0.057602957424099446,8103088,"LINESTRING (-21.7888667 64.1511509, -21.7890678 64.1516601)"
159,126,10991,False,17718,edge_17718,residential,"LINESTRING (-21.7888667 64.1511509, -21.7882317 64.1511737, -21.7881273 64.1511694)",0.03611145753670088,630370029,"LINESTRING (-21.7888667 64.1511509, -21.7881273 64.1511694)"
160,127,13182,True,11904,edge_11904,secondary,"LINESTRING (-21.8686428 64.1331272, -21.8693858 64.1335519)",0.0595884426137498,166815952,"LINESTRING (-21.8686428 64.1331272, -21.8693858 64.1335519)"
161,127,13182,True,11908,edge_11908,service,"LINESTRING (-21.8686428 64.1331272, -21.868864 64.1333135, -21.8690138 64.1334078, -21.8691765 64.1334957, -21.8693858 64.1335519)",0.06075734536787112,166815958,"LINESTRING (-21.8686428 64.1331272, -21.8693858 64.1335519)"
162,128,11133,False,1520,edge_1520,residential,"LINESTRING (-21.8644768 64.1516001, -21.8641865 64.1516515, -21.8635641 64.1517624)",0.0479614531841055,7974351,"LINESTRING (-21.8644768 64.1516001, -21.8635641 64.1517624)"
163,128,4694,False,16275,edge_16275,secondary,"LINESTRING (-21.8644768 64.1516001, -21.8648695 64.15191)",0.0394812868870127,517326703,"LINESTRING (-21.8644768 64.1516001, -21.8648695 64.15191)"
164,129,4999,False,18637,edge_18637,service,"LINESTRING (-21.7057074 64.3321222, -21.7055201 64.3320953, -21.7051923 64.3320817, -21.7035276 64.3321197, -21.7025637 64.3322478, -21.7013596 64.3325345)",0.22121906100689978,676673047,"LINESTRING (-21.7057074 64.3321222, -21.7013596 64.3325345)"
165,130,8046,False,6144,edge_6144,tertiary,"LINESTRING (-21.7015219 64.197839, -21.7017827 64.1979528)",0.01793048908233218,62516361,"LINESTRING (-21.7015219 64.197839, -21.7017827 64.1979528)"
166,131,12277,False,8666,edge_8666,service,"LINESTRING (-21.8755929 64.1334782, -21.8756866 64.1335594, -21.876071 64.1337772, -21.8764394 64.1336842, -21.8765911 64.1336459)",0.07004878930004878,110151481,"LINESTRING (-21.8755929 64.1334782, -21.8765911 64.1336459)"
167,131,2544,False,8702,edge_8702,service,"LINESTRING (-21.8755929 64.1334782, -21.8759978 64.1333889, -21.876164 64.1333522)",0.03115744810767595,110151547,"LINESTRING (-21.8755929 64.1334782, -21.876164 64.1333522)"
168,132,5188,False,6841,edge_6841,service,"LINESTRING (-21.8452071 64.1070782, -21.8452006 64.1071597)",0.009091061311523952,87864703,"LINESTRING (-21.8452071 64.1070782, -21.8452006 64.1071597)"
169,133,3766,False,3582,edge_3582,tertiary,"LINESTRING (-21.8127336 64.0993179, -21.812826 64.0992077, -21.8129023 64.0991371, -21.8130071 64.099062, -21.8132074 64.0989569, -21.8135981 64.0988073, -21.8139729 64.0987235, -21.8142091 64.09869, -21.8144547 64.0986673, -21.8155472 64.0985927)",0.1709561974746451,27277774,"LINESTRING (-21.8127336 64.0993179, -21.8155472 64.0985927)"
170,134,7007,True,8566,edge_8566,service,"LINESTRING (-21.86843 64.129676, -21.8681936 64.1296429)",0.012090665338325415,108528531,"LINESTRING (-21.86843 64.129676, -21.8681936 64.1296429)"
171,135,13066,False,7894,edge_7894,service,"LINESTRING (-21.8903217 64.1398519, -21.89042 64.1398471, -21.890681 64.1398345, -21.8908006 64.1398306)",0.02343965528718186,104889124,"LINESTRING (-21.8903217 64.1398519, -21.8908006 64.1398306)"
172,136,328,False,4299,edge_4299,residential,"LINESTRING (-21.8224635 64.1081148, -21.8228458 64.1076917)",0.05071435981785178,29687737,"LINESTRING (-21.8224635 64.1081148, -21.8228458 64.1076917)"
173,138,11312,False,5440,edge_5440,track,"LINESTRING (-21.8551891 64.2541724, -21.8551883 64.2540512, -21.8587146 64.2510562, -21.8590694 64.2504478, -21.8592776 64.2501432, -21.8595672 64.2498799)",0.5265739885528715,48319314,"LINESTRING (-21.8551891 64.2541724, -21.8595672 64.2498799)"
174,139,3671,False,2862,edge_2862,residential,"LINESTRING (-21.7548566 64.1253782, -21.7548549 64.1254593, -21.7548516 64.1256122)",0.02608728950959302,23994889,"LINESTRING (-21.7548566 64.1253782, -21.7548516 64.1256122)"
