bus_fleet_size,bus_dispatch_interval_min,p_fail_scale,rep,seed,s,bus_makespan,multi_makespan,delta_makespan,bus_penalized_makespan,multi_penalized_makespan,delta_penalized_makespan,bus_success_count,multi_success_count,bus_success_rate,multi_success_rate,delta_success_rate,bus_completion_rate,multi_completion_rate,delta_completion_rate,bus_resource_eff,multi_resource_eff,delta_resource_eff,bus_leftover,multi_leftover,bus_censored_count,multi_censored_count,bus_total_personnel,multi_total_personnel,bus_bus_trips,multi_bus_trips,bus_train_trips,multi_train_trips,bus_bus_minutes,multi_bus_minutes,bus_train_minutes,multi_train_minutes,bus_lastmile_minutes,multi_lastmile_minutes,bus_lastmile_vehicle_minutes,multi_lastmile_vehicle_minutes,bus_road_vehicle_service_minutes,multi_road_vehicle_service_minutes,delta_road_vehicle_service_minutes,bus_train_service_minutes,multi_train_service_minutes,delta_train_service_minutes,bus_total_service_minutes,multi_total_service_minutes,delta_total_service_minutes,bus_passenger_travel_minutes,multi_passenger_travel_minutes,delta_passenger_travel_minutes,bus_passengers_per_vehicle_minute,multi_passengers_per_vehicle_minute,delta_passengers_per_vehicle_minute,bus_passengers_per_total_service_minute,multi_passengers_per_total_service_minute,delta_passengers_per_total_service_minute,bus_arrival_q50_min,multi_arrival_q50_min,delta_arrival_q50_min,bus_arrival_q90_min,multi_arrival_q90_min,delta_arrival_q90_min,bus_arrival_q95_min,multi_arrival_q95_min,delta_arrival_q95_min,bus_prob_completion_within_window,multi_prob_completion_within_window,delta_prob_completion_within_window
15,3.0,1.0,14,15,1.2,604.0996711928827,696.0349748954934,-91.93530370261067,604.0996711928827,696.0349748954934,-91.93530370261067,1000.0,1000.0,1.0,1.0,0.0,1.0,1.0,0.0,0.9442,0.9479,-0.0036999999999999256,0.0,0.0,0.0,0.0,1000.0,1000.0,23.0,23.0,0.0,9.0,1059.14,31.19,0.0,540.0,0.0,483.8,0.0,483.8,1059.14,514.99,544.1500000000001,0.0,540.0,-540.0,1059.14,1054.99,4.150000000000091,46049.77,82391.01,-36341.24,0.9442,1.9418,-0.9975999999999999,0.9442,0.9479,-0.0036999999999999256,565.0497841901513,641.0349489585966,-75.98516476844532,595.3995764459992,681.5349748954935,-86.13539844949435,601.0996376309866,691.0349748954934,-89.93533726450676,1.0,1.0,0.0
15,3.0,1.0,15,16,1.2,597.0485906195004,696.0349748954934,-98.98638427599303,597.0485906195004,696.0349748954934,-98.98638427599303,1000.0,1000.0,1.0,1.0,0.0,1.0,1.0,0.0,0.9798,0.9479,0.03190000000000004,0.0,0.0,0.0,0.0,1000.0,1000.0,24.0,23.0,0.0,9.0,1020.58,31.19,0.0,540.0,0.0,483.8,0.0,483.8,1020.58,514.99,505.59000000000003,0.0,540.0,-540.0,1020.58,1054.99,-34.40999999999997,42524.23,82391.01,-39866.77999999999,0.9798,1.9418,-0.962,0.9798,0.9479,0.03190000000000004,561.524234577091,641.0349489585966,-79.51071438150564,588.0485098511405,681.5349748954935,-93.48646504435305,594.0485629431697,691.0349748954934,-96.98641195232369,1.0,1.0,0.0
15,3.0,1.0,16,17,1.2,597.0485629431697,696.0349771303399,-98.98641418717023,597.0485629431697,696.0349771303399,-98.98641418717023,1000.0,1000.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0224,0.9479,0.07450000000000001,0.0,0.0,0.0,0.0,1000.0,1000.0,23.0,23.0,0.0,9.0,978.06,31.19,0.0,540.0,0.0,483.8,0.0,483.8,978.06,514.99,463.06999999999994,0.0,540.0,-540.0,978.06,1054.99,-76.93000000000006,42524.2,82391.01,-39866.81,1.0224,1.9418,-0.9194,1.0224,0.9479,0.07450000000000001,561.5242037255962,641.0349516079461,-79.51074788234996,588.3484869519721,681.53497713034,-93.18649017836799,594.0485360250419,691.0349771303399,-96.98644110529801,1.0,1.0,0.0
15,3.0,1.0,17,18,1.2,inf,inf,,1441440.0,1441440.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1440.0,1440.0,0.0,1440.0,1440.0,0.0,1440.0,1440.0,0.0,0.0,0.0,0.0
15,3.0,1.0,18,19,1.2,598.8473428676094,inf,-inf,598.8473428676094,1441440.0,-1440841.1526571324,1000.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.9595,0.0,0.9595,0.0,1000.0,0.0,1000.0,1000.0,1000.0,24.0,23.0,0.0,9.0,1042.17,31.19,0.0,540.0,0.0,0.0,0.0,0.0,1042.17,31.19,1010.98,0.0,540.0,-540.0,1042.17,571.19,470.98,43423.61,61356.11,-17932.5,0.9595,0.0,0.9595,0.9595,0.0,0.9595,562.423626997761,1440.0,-877.576373002239,589.8472579093747,1440.0,-850.1527420906253,595.8473137555636,1440.0,-844.1526862444364,1.0,0.0,1.0
15,3.0,1.0,19,20,1.2,600.2087956328198,696.0349748954934,-95.82617926267358,600.2087956328198,696.0349748954934,-95.82617926267358,1000.0,1000.0,1.0,1.0,0.0,1.0,1.0,0.0,0.9447,0.9479,-0.0031999999999999806,0.0,0.0,0.0,0.0,1000.0,1000.0,24.0,23.0,0.0,9.0,1058.5,31.19,0.0,540.0,0.0,483.8,0.0,483.8,1058.5,514.99,543.51,0.0,540.0,-540.0,1058.5,1054.99,3.509999999999991,44104.32,82391.01,-38286.689999999995,0.9447,1.9418,-0.9971,0.9447,0.9479,-0.0031999999999999806,563.1043419310477,641.0349489585966,-77.93060702754894,591.2086887843851,681.5349748954935,-90.3262861111084,597.2087590198129,691.0349748954934,-93.82621587568053,1.0,1.0,0.0
15,3.0,2.0,0,1,1.2,inf,inf,,1441440.0,1441440.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1440.0,1440.0,0.0,1440.0,1440.0,0.0,1440.0,1440.0,0.0,0.0,0.0,0.0
15,3.0,2.0,1,2,1.2,inf,inf,,1441440.0,1441440.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,0.0,23.0,0.0,9.0,0.0,31.19,0.0,540.0,0.0,0.0,0.0,0.0,0.0,31.19,-31.19,0.0,540.0,-540.0,0.0,571.19,-571.19,0.0,61356.11,-61356.11,0.0,0.0,0.0,0.0,0.0,0.0,1440.0,1440.0,0.0,1440.0,1440.0,0.0,1440.0,1440.0,0.0,0.0,0.0,0.0
15,3.0,2.0,2,3,1.2,600.356888155038,705.9585883729338,-105.60170021789588,600.356888155038,705.9585883729338,-105.60170021789588,1000.0,1000.0,1.0,1.0,0.0,1.0,1.0,0.0,0.9431,0.813,0.1301000000000001,0.0,0.0,0.0,0.0,1000.0,1000.0,24.0,23.0,0.0,8.0,1060.28,152.91,0.0,480.0,0.0,597.05,0.0,597.05,1060.28,749.95,310.3299999999999,0.0,480.0,-480.0,1060.28,1229.95,-169.67000000000007,44178.38,92606.6,-48428.22000000001,0.9431,1.3334,-0.39029999999999987,0.9431,0.813,0.1301000000000001,563.1783954892782,650.9585883729338,-87.78019288365567,591.356795258128,691.458588372934,-100.1017931148059,597.3568563227017,700.9585883729338,-103.60173205023216,1.0,1.0,0.0
15,3.0,2.0,3,4,1.2,inf,inf,,1441440.0,1441440.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1440.0,1440.0,0.0,1440.0,1440.0,0.0,1440.0,1440.0,0.0,0.0,0.0,0.0
15,3.0,2.0,4,5,1.2,602.4024237661753,inf,-inf,602.4024237661753,1441440.0,-1440837.5975762338,1000.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.9218,0.0,0.9218,0.0,1000.0,0.0,1000.0,1000.0,1000.0,24.0,23.0,0.0,9.0,1084.83,31.19,0.0,540.0,0.0,0.0,0.0,0.0,1084.83,31.19,1053.6399999999999,0.0,540.0,-540.0,1084.83,571.19,513.6399999999999,45201.13,61356.11,-16154.980000000003,0.9218,0.0,0.9218,0.9218,0.0,0.9218,564.2011519464473,1440.0,-875.7988480535527,593.4023091720152,1440.0,-846.5976908279848,599.4023844989949,1440.0,-840.5976155010051,1.0,0.0,1.0
15,3.0,2.0,5,6,1.2,inf,inf,,1441440.0,1441440.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,0.0,23.0,0.0,9.0,0.0,31.19,0.0,540.0,0.0,0.0,0.0,0.0,0.0,31.19,-31.19,0.0,540.0,-540.0,0.0,571.19,-571.19,0.0,61356.11,-61356.11,0.0,0.0,0.0,0.0,0.0,0.0,1440.0,1440.0,0.0,1440.0,1440.0,0.0,1440.0,1440.0,0.0,0.0,0.0,0.0
15,3.0,2.0,6,7,1.2,inf,inf,,1441440.0,1441440.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1440.0,1440.0,0.0,1440.0,1440.0,0.0,1440.0,1440.0,0.0,0.0,0.0,0.0
15,3.0,2.0,7,8,1.2,inf,inf,,1441440.0,1441440.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,0.0,23.0,0.0,9.0,0.0,31.19,0.0,540.0,0.0,0.0,0.0,0.0,0.0,31.19,-31.19,0.0,540.0,-540.0,0.0,571.19,-571.19,0.0,61356.11,-61356.11,0.0,0.0,0.0,0.0,0.0,0.0,1440.0,1440.0,0.0,1440.0,1440.0,0.0,1440.0,1440.0,0.0,0.0,0.0,0.0
15,3.0,2.0,8,9,1.2,604.0999992609983,inf,-inf,604.0999992609983,1441440.0,-1440835.900000739,1000.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.9048,0.0,0.9048,0.0,1000.0,0.0,1000.0,1000.0,1000.0,24.0,23.0,0.0,8.0,1105.2,166.91,0.0,480.0,0.0,0.0,0.0,0.0,1105.2,166.91,938.2900000000001,0.0,480.0,-480.0,1105.2,646.91,458.2900000000001,46049.93,67256.94,-21207.010000000002,0.9048,0.0,0.9048,0.9048,0.0,0.9048,565.0499648421251,1440.0,-874.9500351578749,595.0998832340736,1440.0,-844.9001167659264,601.0999595028613,1440.0,-838.9000404971387,1.0,0.0,1.0
15,3.0,2.0,9,10,1.2,inf,inf,,1441440.0,1441440.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,0.0,23.0,0.0,9.0,0.0,31.19,0.0,540.0,0.0,0.0,0.0,0.0,0.0,31.19,-31.19,0.0,540.0,-540.0,0.0,571.19,-571.19,0.0,61356.11,-61356.11,0.0,0.0,0.0,0.0,0.0,0.0,1440.0,1440.0,0.0,1440.0,1440.0,0.0,1440.0,1440.0,0.0,0.0,0.0,0.0
15,3.0,2.0,10,11,1.2,601.3799138971266,inf,-inf,601.3799138971266,1441440.0,-1440838.620086103,1000.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.9729,0.0,0.9729,0.0,1000.0,0.0,1000.0,1000.0,1000.0,23.0,23.0,0.0,9.0,1027.87,31.19,0.0,540.0,0.0,0.0,0.0,0.0,1027.87,31.19,996.6799999999998,0.0,540.0,-540.0,1027.87,571.19,456.67999999999984,44689.88,61356.11,-16666.230000000003,0.9729,0.0,0.9729,0.9729,0.0,0.9729,563.6898844483829,1440.0,-876.3101155516171,592.6798209243234,1440.0,-847.3201790756766,598.379880963657,1440.0,-841.620119036343,1.0,0.0,1.0
15,3.0,2.0,11,12,1.2,599.9623024318573,700.9585883729338,-100.99628594107651,599.9623024318573,700.9585883729338,-100.99628594107651,1000.0,1000.0,1.0,1.0,0.0,1.0,1.0,0.0,0.9886,0.856,0.13260000000000005,0.0,0.0,0.0,0.0,1000.0,1000.0,23.0,23.0,0.0,9.0,1011.57,31.19,0.0,540.0,0.0,597.05,0.0,597.05,1011.57,628.24,383.33000000000004,0.0,540.0,-540.0,1011.57,1168.24,-156.66999999999996,43981.08,87314.6,-43333.520000000004,0.9886,1.5918,-0.6032000000000001,0.9886,0.856,0.13260000000000005,562.9810911311428,645.9585554191221,-82.97746428797939,591.262225380311,686.458588372934,-95.196362992623,596.9622751381256,695.9585883729338,-98.99631323480821,1.0,1.0,0.0
15,3.0,2.0,12,13,1.2,inf,inf,,1441440.0,1441440.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,0.0,23.0,0.0,9.0,0.0,31.19,0.0,540.0,0.0,0.0,0.0,0.0,0.0,31.19,-31.19,0.0,540.0,-540.0,0.0,571.19,-571.19,0.0,61356.11,-61356.11,0.0,0.0,0.0,0.0,0.0,0.0,1440.0,1440.0,0.0,1440.0,1440.0,0.0,1440.0,1440.0,0.0,0.0,0.0,0.0
15,3.0,2.0,13,14,1.2,604.97813446954,inf,-inf,604.97813446954,1441440.0,-1440835.0218655304,1000.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.8963,0.0,0.8963,0.0,1000.0,0.0,1000.0,1000.0,1000.0,24.0,23.0,0.0,9.0,1115.74,31.19,0.0,540.0,0.0,0.0,0.0,0.0,1115.74,31.19,1084.55,0.0,540.0,-540.0,1115.74,571.19,544.55,46489.01,61356.11,-14867.099999999999,0.8963,0.0,0.8963,0.8963,0.0,0.8963,565.4890399343255,1440.0,-874.5109600656745,595.9780434165172,1440.0,-844.0219565834828,601.9781032690362,1440.0,-838.0218967309638,1.0,0.0,1.0
15,3.0,2.0,14,15,1.2,inf,inf,,1441440.0,1441440.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1440.0,1440.0,0.0,1440.0,1440.0,0.0,1440.0,1440.0,0.0,0.0,0.0,0.0
15,3.0,2.0,15,16,1.2,599.8733143507569,inf,-inf,599.8733143507569,1441440.0,-1440840.1266856492,1000.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.9483,0.0,0.9483,0.0,1000.0,0.0,1000.0,1000.0,1000.0,24.0,23.0,0.0,9.0,1054.48,31.19,0.0,540.0,0.0,0.0,0.0,0.0,1054.48,31.19,1023.29,0.0,540.0,-540.0,1054.48,571.19,483.28999999999996,43936.6,61356.11,-17419.510000000002,0.9483,0.0,0.9483,0.9483,0.0,0.9483,562.9366126091626,1440.0,-877.0633873908374,590.8732291436435,1440.0,-849.1267708563565,596.8732851534294,1440.0,-843.1267148465706,1.0,0.0,1.0
15,3.0,2.0,16,17,1.2,597.0485629431697,inf,-inf,597.0485629431697,1441440.0,-1440842.9514370568,1000.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0224,0.0,1.0224,0.0,1000.0,0.0,1000.0,1000.0,1000.0,23.0,23.0,0.0,9.0,978.06,31.19,0.0,540.0,0.0,0.0,0.0,0.0,978.06,31.19,946.8699999999999,0.0,540.0,-540.0,978.06,571.19,406.8699999999999,42524.2,61356.11,-18831.910000000003,1.0224,0.0,1.0224,1.0224,0.0,1.0224,561.5242037255962,1440.0,-878.4757962744038,588.3484869519721,1440.0,-851.6515130480279,594.0485360250419,1440.0,-845.9514639749581,1.0,0.0,1.0
15,3.0,2.0,17,18,1.2,inf,inf,,1441440.0,1441440.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1440.0,1440.0,0.0,1440.0,1440.0,0.0,1440.0,1440.0,0.0,0.0,0.0,0.0
15,3.0,2.0,18,19,1.2,601.6751422333033,inf,-inf,601.6751422333033,1441440.0,-1440838.3248577667,1000.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.9293,0.0,0.9293,0.0,1000.0,0.0,1000.0,1000.0,1000.0,24.0,23.0,0.0,9.0,1076.1,31.19,0.0,540.0,0.0,0.0,0.0,0.0,1076.1,31.19,1044.9099999999999,0.0,540.0,-540.0,1076.1,571.19,504.90999999999985,44837.51,61356.11,-16518.6,0.9293,0.0,0.9293,0.9293,0.0,0.9293,563.8375256418606,1440.0,-876.1624743581394,592.6750552890655,1440.0,-847.3249447109345,598.6751124407281,1440.0,-841.3248875592719,1.0,0.0,1.0
15,3.0,2.0,19,20,1.2,611.6585013456507,inf,-inf,611.6585013456507,1441440.0,-1440828.3414986543,1000.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.8362,0.0,0.8362,0.0,1000.0,0.0,1000.0,1000.0,1000.0,24.0,23.0,0.0,9.0,1195.9,31.19,0.0,540.0,0.0,0.0,0.0,0.0,1195.9,31.19,1164.71,0.0,540.0,-540.0,1195.9,571.19,624.71,49829.19,61356.11,-11526.919999999998,0.8362,0.0,0.8362,0.8362,0.0,0.8362,568.8292399029035,1440.0,-871.1707600970965,602.65837037169,1440.0,-837.34162962831,608.6584564657181,1440.0,-831.3415435342819,1.0,0.0,1.0
15,5.0,0.5,0,1,1.2,637.9433807742483,696.0349748954934,-58.091594121245066,637.9433807742483,696.0349748954934,-58.091594121245066,1000.0,1000.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0125,0.9479,0.06459999999999999,0.0,0.0,0.0,0.0,1000.0,1000.0,23.0,23.0,0.0,9.0,987.7,31.19,0.0,540.0,0.0,483.8,0.0,483.8,987.7,514.99,472.71000000000004,0.0,540.0,-540.0,987.7,1054.99,-67.28999999999996,42943.28,82391.01,-39447.729999999996,1.0125,1.9418,-0.9293,1.0125,0.9479,0.06459999999999999,582.9433807742483,641.0349489585966,-58.09156818434826,623.4433807742485,681.5349748954935,-58.091594121245066,632.9433807742483,691.0349748954934,-58.091594121245066,1.0,1.0,0.0
15,5.0,0.5,1,2,1.2,637.8755607761644,696.0349748954934,-58.15941411932897,637.8755607761644,696.0349748954934,-58.15941411932897,1000.0,1000.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0141,0.9479,0.06620000000000004,0.0,0.0,0.0,0.0,1000.0,1000.0,23.0,23.0,0.0,9.0,986.14,31.19,0.0,540.0,0.0,483.8,0.0,483.8,986.14,514.99,471.15,0.0,540.0,-540.0,986.14,1054.99,-68.85000000000002,42875.48,82391.01,-39515.52999999999,1.0141,1.9418,-0.9277,1.0141,0.9479,0.06620000000000004,582.8755607761644,641.0349489585966,-58.15938818243217,623.3755607761645,681.5349748954935,-58.15941411932897,632.8755607761644,691.0349748954934,-58.15941411932897,1.0,1.0,0.0
15,5.0,0.5,2,3,1.2,637.5242037255962,700.9585883729338,-63.43438464733765,637.5242037255962,700.9585883729338,-63.43438464733765,1000.0,1000.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0224,0.856,0.1664,0.0,0.0,0.0,0.0,1000.0,1000.0,23.0,23.0,0.0,9.0,978.05,31.19,0.0,540.0,0.0,597.05,0.0,597.05,978.05,628.24,349.80999999999995,0.0,540.0,-540.0,978.05,1168.24,-190.19000000000005,42524.12,87314.6,-44790.48,1.0224,1.5918,-0.5694000000000001,1.0224,0.856,0.1664,582.5242037255962,645.9585554191221,-63.43435169352597,623.0242037255963,686.458588372934,-63.43438464733765,632.5242037255962,695.9585883729338,-63.43438464733765,1.0,1.0,0.0
15,5.0,0.5,3,4,1.2,inf,inf,,1441440.0,1441440.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1440.0,1440.0,0.0,1440.0,1440.0,0.0,1440.0,1440.0,0.0,0.0,0.0,0.0
15,5.0,0.5,4,5,1.2,637.9847975556058,696.0349748954934,-58.05017733988757,637.9847975556058,696.0349748954934,-58.05017733988757,1000.0,1000.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0115,0.9479,0.0636000000000001,0.0,0.0,0.0,0.0,1000.0,1000.0,23.0,23.0,0.0,9.0,988.65,31.19,0.0,540.0,0.0,483.8,0.0,483.8,988.65,514.99,473.65999999999997,0.0,540.0,-540.0,988.65,1054.99,-66.34000000000003,42984.71,82391.01,-39406.299999999996,1.0115,1.9418,-0.9302999999999999,1.0115,0.9479,0.0636000000000001,582.9847975556058,641.0349489585966,-58.050151402990764,623.484797555606,681.5349748954935,-58.05017733988757,632.9847975556058,691.0349748954934,-58.05017733988757,1.0,1.0,0.0
15,5.0,0.5,5,6,1.2,inf,inf,,1441440.0,1441440.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,0.0,23.0,0.0,9.0,0.0,31.19,0.0,540.0,0.0,0.0,0.0,0.0,0.0,31.19,-31.19,0.0,540.0,-540.0,0.0,571.19,-571.19,0.0,61356.11,-61356.11,0.0,0.0,0.0,0.0,0.0,0.0,1440.0,1440.0,0.0,1440.0,1440.0,0.0,1440.0,1440.0,0.0,0.0,0.0,0.0
15,5.0,0.5,6,7,1.2,637.5242037255962,700.2586599581538,-62.73445623255759,637.5242037255962,700.2586599581538,-62.73445623255759,1000.0,1000.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0224,0.868,0.15439999999999998,0.0,0.0,0.0,0.0,1000.0,1000.0,23.0,23.0,0.0,9.0,978.05,31.19,0.0,540.0,0.0,580.95,0.0,580.95,978.05,612.14,365.90999999999997,0.0,540.0,-540.0,978.05,1152.14,-174.09000000000015,42524.12,86614.68,-44090.55999999999,1.0224,1.6336,-0.6112,1.0224,0.868,0.15439999999999998,582.5242037255962,645.258627987424,-62.734424261827826,623.0242037255963,685.7586599581539,-62.73445623255759,632.5242037255962,695.2586599581538,-62.73445623255759,1.0,1.0,0.0
15,5.0,0.5,7,8,1.2,inf,inf,,1441440.0,1441440.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,0.0,23.0,0.0,9.0,0.0,31.19,0.0,540.0,0.0,0.0,0.0,0.0,0.0,31.19,-31.19,0.0,540.0,-540.0,0.0,571.19,-571.19,0.0,61356.11,-61356.11,0.0,0.0,0.0,0.0,0.0,0.0,1440.0,1440.0,0.0,1440.0,1440.0,0.0,1440.0,1440.0,0.0,0.0,0.0,0.0
15,5.0,0.5,8,9,1.2,637.5242037255962,696.0349748954934,-58.510771169897225,637.5242037255962,696.0349748954934,-58.510771169897225,1000.0,1000.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0224,0.9479,0.07450000000000001,0.0,0.0,0.0,0.0,1000.0,1000.0,23.0,23.0,0.0,9.0,978.05,31.19,0.0,540.0,0.0,483.8,0.0,483.8,978.05,514.99,463.05999999999995,0.0,540.0,-540.0,978.05,1054.99,-76.94000000000005,42524.12,82391.01,-39866.88999999999,1.0224,1.9418,-0.9194,1.0224,0.9479,0.07450000000000001,582.5242037255962,641.0349489585966,-58.51074523300042,623.0242037255963,681.5349748954935,-58.510771169897225,632.5242037255962,691.0349748954934,-58.510771169897225,1.0,1.0,0.0
15,5.0,0.5,9,10,1.2,637.5242037255962,696.0349748954934,-58.510771169897225,637.5242037255962,696.0349748954934,-58.510771169897225,1000.0,1000.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0224,0.9479,0.07450000000000001,0.0,0.0,0.0,0.0,1000.0,1000.0,23.0,23.0,0.0,9.0,978.05,31.19,0.0,540.0,0.0,483.8,0.0,483.8,978.05,514.99,463.05999999999995,0.0,540.0,-540.0,978.05,1054.99,-76.94000000000005,42524.12,82391.01,-39866.88999999999,1.0224,1.9418,-0.9194,1.0224,0.9479,0.07450000000000001,582.5242037255962,641.0349489585966,-58.51074523300042,623.0242037255963,681.5349748954935,-58.510771169897225,632.5242037255962,691.0349748954934,-58.510771169897225,1.0,1.0,0.0
15,5.0,0.5,10,11,1.2,638.5489002805878,696.0349748954934,-57.48607461490565,638.5489002805878,696.0349748954934,-57.48607461490565,1000.0,1000.0,1.0,1.0,0.0,1.0,1.0,0.0,0.9984,0.9479,0.05049999999999999,0.0,0.0,0.0,0.0,1000.0,1000.0,23.0,23.0,0.0,9.0,1001.62,31.19,0.0,540.0,0.0,483.8,0.0,483.8,1001.62,514.99,486.63,0.0,540.0,-540.0,1001.62,1054.99,-53.370000000000005,43548.79,82391.01,-38842.219999999994,0.9984,1.9418,-0.9434,0.9984,0.9479,0.05049999999999999,583.5489002805878,641.0349489585966,-57.48604867800884,624.0489002805879,681.5349748954935,-57.48607461490565,633.5489002805878,691.0349748954934,-57.48607461490565,1.0,1.0,0.0
15,5.0,0.5,11,12,1.2,637.5242037255962,700.933978306757,-63.40977458116083,637.5242037255962,700.933978306757,-63.40977458116083,1000.0,1000.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0224,0.8564,0.16599999999999993,0.0,0.0,0.0,0.0,1000.0,1000.0,23.0,23.0,0.0,9.0,978.05,31.19,0.0,540.0,0.0,596.48,0.0,596.48,978.05,627.67,350.38,0.0,540.0,-540.0,978.05,1167.67,-189.62000000000012,42524.12,87290.0,-44765.88,1.0224,1.5932,-0.5708,1.0224,0.8564,0.16599999999999993,582.5242037255962,645.9339464844287,-63.40974275883252,623.0242037255963,686.4339783067571,-63.40977458116083,632.5242037255962,695.933978306757,-63.40977458116083,1.0,1.0,0.0
